file,module,function,lineno,status,details,call_expression,target_module,target_name,classification,args_provided,keywords,star_args,kw_args
modules/input_widget/permission_renderer.py,modules.input_widget.permission_renderer,render_permission_prompt,111,unresolved,Target not resolved; likely dynamic or external,output.append,modules.input_widget.permission_renderer,output.append,unresolved,1,style,False,False
modules/input_widget/permission_renderer.py,modules.input_widget.permission_renderer,render_permission_prompt,111,unresolved,Target not resolved; likely dynamic or external,Style,rich.style,Style,unresolved,0,"color,bold",False,False
modules/input_widget/permission_renderer.py,modules.input_widget.permission_renderer,render_permission_prompt,114,unresolved,Target not resolved; likely dynamic or external,output.append,modules.input_widget.permission_renderer,output.append,unresolved,1,style,False,False
modules/input_widget/permission_renderer.py,modules.input_widget.permission_renderer,render_permission_prompt,114,unresolved,Target not resolved; likely dynamic or external,Style,rich.style,Style,unresolved,0,color,False,False
modules/input_widget/permission_renderer.py,modules.input_widget.permission_renderer,render_permission_prompt,115,unresolved,Target not resolved; likely dynamic or external,output.append,modules.input_widget.permission_renderer,output.append,unresolved,1,style,False,False
modules/input_widget/permission_renderer.py,modules.input_widget.permission_renderer,render_permission_prompt,115,unresolved,Target not resolved; likely dynamic or external,Style,rich.style,Style,unresolved,0,color,False,False
modules/input_widget/event_handler.py,modules.input_widget.event_handler,handle_key_event,26,unresolved,Target not resolved; likely dynamic or external,sys.stderr.write,sys.stderr,write,unresolved,1,,False,False
modules/input_widget/event_handler.py,modules.input_widget.event_handler,handle_key_event,27,unresolved,Target not resolved; likely dynamic or external,sys.stderr.flush,sys.stderr,flush,unresolved,0,,False,False
modules/input_widget/event_handler.py,modules.input_widget.event_handler,handle_key_event,33,unresolved,Target not resolved; likely dynamic or external,sys.stderr.write,sys.stderr,write,unresolved,1,,False,False
modules/input_widget/event_handler.py,modules.input_widget.event_handler,handle_key_event,34,unresolved,Target not resolved; likely dynamic or external,sys.stderr.flush,sys.stderr,flush,unresolved,0,,False,False
modules/input_widget/event_handler.py,modules.input_widget.event_handler,handle_key_event,36,unresolved,Target not resolved; likely dynamic or external,widget.permission_prompt_data.get,modules.input_widget.event_handler,widget.permission_prompt_data.get,unresolved,2,,False,False
modules/input_widget/event_handler.py,modules.input_widget.event_handler,handle_key_event,41,unresolved,Target not resolved; likely dynamic or external,widget.post_message,modules.input_widget.event_handler,widget.post_message,unresolved,1,,False,False
modules/input_widget/event_handler.py,modules.input_widget.event_handler,handle_key_event,41,unresolved,Target not resolved; likely dynamic or external,PermissionCancelled,modules.input_widget.messages,PermissionCancelled,unresolved,0,,False,False
modules/input_widget/event_handler.py,modules.input_widget.event_handler,handle_key_event,42,unresolved,Target not resolved; likely dynamic or external,event.prevent_default,modules.input_widget.event_handler,event.prevent_default,unresolved,0,,False,False
modules/input_widget/event_handler.py,modules.input_widget.event_handler,handle_key_event,50,unresolved,Target not resolved; likely dynamic or external,widget.refresh,modules.input_widget.event_handler,widget.refresh,unresolved,0,,False,False
modules/input_widget/event_handler.py,modules.input_widget.event_handler,handle_key_event,51,unresolved,Target not resolved; likely dynamic or external,event.prevent_default,modules.input_widget.event_handler,event.prevent_default,unresolved,0,,False,False
modules/input_widget/event_handler.py,modules.input_widget.event_handler,handle_key_event,56,unresolved,Target not resolved; likely dynamic or external,widget.refresh,modules.input_widget.event_handler,widget.refresh,unresolved,0,,False,False
modules/input_widget/event_handler.py,modules.input_widget.event_handler,handle_key_event,57,unresolved,Target not resolved; likely dynamic or external,event.prevent_default,modules.input_widget.event_handler,event.prevent_default,unresolved,0,,False,False
modules/input_widget/event_handler.py,modules.input_widget.event_handler,handle_key_event,62,unresolved,Target not resolved; likely dynamic or external,widget.post_message,modules.input_widget.event_handler,widget.post_message,unresolved,1,,False,False
modules/input_widget/event_handler.py,modules.input_widget.event_handler,handle_key_event,62,unresolved,Target not resolved; likely dynamic or external,PermissionResponse,modules.input_widget.messages,PermissionResponse,unresolved,1,,False,False
modules/input_widget/event_handler.py,modules.input_widget.event_handler,handle_key_event,63,unresolved,Target not resolved; likely dynamic or external,event.prevent_default,modules.input_widget.event_handler,event.prevent_default,unresolved,0,,False,False
modules/input_widget/event_handler.py,modules.input_widget.event_handler,handle_key_event,67,unresolved,Target not resolved; likely dynamic or external,widget.post_message,modules.input_widget.event_handler,widget.post_message,unresolved,1,,False,False
modules/input_widget/event_handler.py,modules.input_widget.event_handler,handle_key_event,67,unresolved,Target not resolved; likely dynamic or external,PermissionCancelled,modules.input_widget.messages,PermissionCancelled,unresolved,0,,False,False
modules/input_widget/event_handler.py,modules.input_widget.event_handler,handle_key_event,68,unresolved,Target not resolved; likely dynamic or external,event.prevent_default,modules.input_widget.event_handler,event.prevent_default,unresolved,0,,False,False
modules/input_widget/event_handler.py,modules.input_widget.event_handler,handle_key_event,72,unresolved,Target not resolved; likely dynamic or external,event.prevent_default,modules.input_widget.event_handler,event.prevent_default,unresolved,0,,False,False
modules/input_widget/event_handler.py,modules.input_widget.event_handler,handle_key_event,80,unresolved,Target not resolved; likely dynamic or external,widget.post_message,modules.input_widget.event_handler,widget.post_message,unresolved,1,,False,False
modules/input_widget/event_handler.py,modules.input_widget.event_handler,handle_key_event,80,unresolved,Target not resolved; likely dynamic or external,CommandSuggestionNavigate,modules.input_widget.messages,CommandSuggestionNavigate,unresolved,1,,False,False
modules/input_widget/event_handler.py,modules.input_widget.event_handler,handle_key_event,81,unresolved,Target not resolved; likely dynamic or external,event.prevent_default,modules.input_widget.event_handler,event.prevent_default,unresolved,0,,False,False
modules/input_widget/event_handler.py,modules.input_widget.event_handler,handle_key_event,84,unresolved,Target not resolved; likely dynamic or external,widget.post_message,modules.input_widget.event_handler,widget.post_message,unresolved,1,,False,False
modules/input_widget/event_handler.py,modules.input_widget.event_handler,handle_key_event,84,unresolved,Target not resolved; likely dynamic or external,CommandSuggestionNavigate,modules.input_widget.messages,CommandSuggestionNavigate,unresolved,1,,False,False
modules/input_widget/event_handler.py,modules.input_widget.event_handler,handle_key_event,85,unresolved,Target not resolved; likely dynamic or external,event.prevent_default,modules.input_widget.event_handler,event.prevent_default,unresolved,0,,False,False
modules/input_widget/event_handler.py,modules.input_widget.event_handler,handle_key_event,88,unresolved,Target not resolved; likely dynamic or external,widget.post_message,modules.input_widget.event_handler,widget.post_message,unresolved,1,,False,False
modules/input_widget/event_handler.py,modules.input_widget.event_handler,handle_key_event,88,unresolved,Target not resolved; likely dynamic or external,CommandSuggestionSelect,modules.input_widget.messages,CommandSuggestionSelect,unresolved,0,,False,False
modules/input_widget/event_handler.py,modules.input_widget.event_handler,handle_key_event,89,unresolved,Target not resolved; likely dynamic or external,event.prevent_default,modules.input_widget.event_handler,event.prevent_default,unresolved,0,,False,False
modules/input_widget/event_handler.py,modules.input_widget.event_handler,handle_key_event,92,unresolved,Target not resolved; likely dynamic or external,widget.post_message,modules.input_widget.event_handler,widget.post_message,unresolved,1,,False,False
modules/input_widget/event_handler.py,modules.input_widget.event_handler,handle_key_event,92,unresolved,Target not resolved; likely dynamic or external,HideCommandSuggestions,modules.input_widget.messages,HideCommandSuggestions,unresolved,0,,False,False
modules/input_widget/event_handler.py,modules.input_widget.event_handler,handle_key_event,94,unresolved,Target not resolved; likely dynamic or external,event.prevent_default,modules.input_widget.event_handler,event.prevent_default,unresolved,0,,False,False
modules/input_widget/event_handler.py,modules.input_widget.event_handler,handle_key_event,108,unresolved,Target not resolved; likely dynamic or external,widget.action_submit,modules.input_widget.event_handler,widget.action_submit,unresolved,0,,False,False
modules/input_widget/event_handler.py,modules.input_widget.event_handler,handle_key_event,109,unresolved,Target not resolved; likely dynamic or external,event.prevent_default,modules.input_widget.event_handler,event.prevent_default,unresolved,0,,False,False
modules/input_widget/event_handler.py,modules.input_widget.event_handler,handle_key_event,122,unresolved,Target not resolved; likely dynamic or external,event.prevent_default,modules.input_widget.event_handler,event.prevent_default,unresolved,0,,False,False
modules/input_widget/event_handler.py,modules.input_widget.event_handler,handle_key_event,132,unresolved,Target not resolved; likely dynamic or external,event.prevent_default,modules.input_widget.event_handler,event.prevent_default,unresolved,0,,False,False
modules/input_widget/event_handler.py,modules.input_widget.event_handler,handle_key_event,139,unresolved,Target not resolved; likely dynamic or external,event.prevent_default,modules.input_widget.event_handler,event.prevent_default,unresolved,0,,False,False
modules/input_widget/event_handler.py,modules.input_widget.event_handler,handle_key_event,146,unresolved,Target not resolved; likely dynamic or external,event.prevent_default,modules.input_widget.event_handler,event.prevent_default,unresolved,0,,False,False
modules/input_widget/event_handler.py,modules.input_widget.event_handler,handle_key_event,152,unresolved,Target not resolved; likely dynamic or external,event.prevent_default,modules.input_widget.event_handler,event.prevent_default,unresolved,0,,False,False
